사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도
K06205-A-004,GG-P-0966,아트서비스,분신사바,2004,K06205,경기도 파주 아트서비스 세트장,,KMDb,,경기도,파주시,경기도 파주시 탄현면 법흥리 1652-155,경기도 파주시 탄현면 헤이리마을길 55-60,37.7894091,126.6947164
K09771-A-009,GN-P-0166,상덕마을,님은 먼곳에,2008,K09771,경남 하동 상덕마을,,KMDb,,경상남도,하동군,경상남도 하동군 화개면 덕은리 816-1,,35.1786295,127.6338779
K06113-A-010,GN-P-0004,K-water 합천댐지사(구 한국수자원공사),태극기 휘날리며,2004,K06113,경남 합천 수자원공사,,KMDb,,경상남도,합천군,경상남도 합천군 용주면 가호리 553,경상남도 합천군 용주면 합천호수로 705,35.5457848,128.0676084
K06202-A-003,GB-P-0005,가실성당(구 경북 왜관 낙산성당),신부수업,2004,K06202,경북 왜관 낙산성당,,KMDb,,경상북도,칠곡군,경상북도 칠곡군 왜관읍 낙산리 615,경상북도 칠곡군 왜관읍 가실1길 1,35.9363793,128.4050505
K01240-A-001,BS-P-0362,부산광역시 기장군 일광읍 이천리,갯마을,1965,K01240,"경상남도 동래군 일광면 이천리(과거 주소), 해변마을",,KMDb,,부산광역시,기장군,부산광역시 기장군 일광읍 이천리,,35.2749163,129.2453294
K16928-A-015,GB-P-0167,신화2리 마을회관,리틀 포레스트,2018,K16928,경상북도 군위군 부계면 신화2리,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16928,경상북도,군위군,경상북도 군위군 부계면 신화리 230,경상북도 군위군 부계면 신화3길 251,36.1149554,128.6715665
K16928-A-011,GB-P-0123,미성1리마을회관,리틀 포레스트,2018,K16928,경상북도 군위군 우보면 미성1리,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16928,경상북도,군위군,경상북도 군위군 우보면 미성리 1007-1,경상북도 군위군 우보면 미성5길 60,36.1784799,128.6645932
K16928-A-004,GB-P-0124,미성2리마을회관,리틀 포레스트,2018,K16928,경상북도 군위군 우보면 미성2리,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16928,경상북도,군위군,경상북도 군위군 우보면 미성리 372-7,경상북도 군위군 우보면 미성3길 61-14,36.169069,128.6681263
K16928-A-019,GB-P-0200,오상2리마을회관,리틀 포레스트,2018,K16928,경상북도 의성군 사곡면 오상2리 마늘밭에서 촬영,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16928,경상북도,의성군,경상북도 의성군 사곡면 오상리 658-27,경상북도 의성군 사곡면 치선오상길 558,36.320762,128.741107
K05532-A-003,JN-P-0357,중방,화산고,2001,K05532,경수가 수학교사 미방진에게 무참하게 짓밟히는 장면을 찍은 곳이 바로 이 곳이다. 경수와 수학의 첫 대결,,KMDb,,전라남도,담양군,전라남도 담양군 월산면 중월리 중방,,35.340398,126.938938
K05532-A-001,JN-P-0010,고흥도덕중학교(구 도양중학교),화산고,2001,K05532,경수와 수학의 대결투,,KMDb,,전라남도,고흥군,전라남도 고흥군 도덕면 신양리 1350,전라남도 고흥군 도덕면 고흥만로 113,34.5752422,127.175023
K05532-A-002,CB-P-0025,대성여자상업고등학교(구 청주상업고등학교),화산고,2001,K05532,경수의 등장,,KMDb,,충청북도,청주시,충청북도 청주시 상당구 수동 414-1,충청북도 청주시 상당구 대성로 220 대성여자상업고등학교,36.6450364,127.4924867
K16271-A-003,SU-P-0313,경의선숲길,하루,2017,K16271,경의선숲길 인근도로에서 촬영,,KMDb,,서울특별시,마포구,서울특별시 마포구 동교동 190-1,,37.5559128,126.9299995
K13348-A-002,GB-P-0074,기림사,청출어람,2012,K13348,경주 기림사,,KMDb,,경상북도,경주시,경상북도 경주시 문무대왕면 호암리 417,경상북도 경주시 문무대왕면 기림로 437-17,35.8377218,129.4029428
K07833-A-003,GB-P-0015,경상북도 경주시,전설의 고향,2006,K07833,경주시에서 촬영되었음,,KMDb,,경상북도,경주시,경상북도 경주시,,35.8260807,129.2360932
K15792-A-030,GG-P-0850,소굴,사랑하기 때문에,2016,K15792,경찰서 세트장,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15792,경기도,파주시,경기도 파주시 탄현면 성동리 664-1,경기도 파주시 탄현면 필승로 482,37.7834431,126.6888955
K16139-A-013,GG-P-0850,소굴,7년의 밤,2018,K16139,경찰서 세트장,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16139,경기도,파주시,경기도 파주시 탄현면 성동리 664-1,경기도 파주시 탄현면 필승로 482,37.7834431,126.6888955
K14737-A-013,BS-P-0753,임랑해수욕장,극비수사,2015,K14737,경찰수사팀과 가족들이 유괴범과의 두 번째 접촉을 시도하는 장면,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/14737,부산광역시,기장군,부산광역시 기장군 장안읍 임랑리 1-75,부산광역시 기장군 장안읍 임랑해안길 51,35.3186458,129.2637352
K02889-A-001,SU-P-0302,경복궁,왜 그랬던가,1975,K02889,경회루,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/02889,서울특별시,종로구,서울특별시 종로구 세종로 1-91,서울특별시 종로구 사직로 161,37.5772777,126.9769142
K06150-A-017,CN-P-0010,갑사,효자동 이발사,2004,K06150,계룡산,,KMDb,,충청남도,공주시,충청남도 공주시 계룡면 중장리 52,충청남도 공주시 계룡면 갑사로 567-3,36.3654324,127.1875885
K14347-A-003,GG-P-0959,아소산 본점,내부자들,2015,K14347,고기자(김대명)이 우장춘(조승우)에게 접대하려고 부른 장소,"우장춘(조승우), 고기자(김대명)",KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/14347,경기도,고양시,경기도 고양시 일산동구 마두동 967-1,경기도 고양시 일산동구 정발산로 128,37.6591744,126.7826575
K10473-A-013,GN-P-0225,외덕마을회관,정승필 실종사건,2009,K10473,고도장유면 내덕리 외덕마을,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/10473,경상남도,김해시,경상남도 김해시 내덕동 38-40,경상남도 김해시 외덕마을길 61,35.2073109,128.8194922
K17461-A-011,GW-P-0107,고성군청,안시성,2018,K17461,고성군청 관광문화체육과,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/17461,강원도,고성군,강원도 고성군 간성읍 하리 12,강원도 고성군 간성읍 고성중앙길 9,38.3804875,128.4676582
K24471-A-006,GW-P-0107,고성군청,미드나이트,2020,K24471,고성군청 해양수산과,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/24471,강원도,고성군,강원도 고성군 간성읍 하리 12,강원도 고성군 간성읍 고성중앙길 9,38.3804875,128.4676582
K13952-A-012,GG-P-1621,효자치안센터,사랑해! 진영아,2012,K13952,고양경찰서 효자치안센터,,KMDb,,경기도,고양시,경기도 고양시 덕양구 효자동 252,경기도 고양시 덕양구 북한산로387번길 31,37.661968,126.9495375
K10456-A-003,GG-P-0248,고양시 상하수도사업소,백야행 - 하얀 어둠 속을 걷다,2009,K10456,고양시 먹는물 수질검사기관,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/10456,경기도,고양시,경기도 고양시 덕양구 주교동 601,경기도 고양시 덕양구 고양시청로 11,37.6574977,126.8324828
K10895-A-007,GG-P-0248,고양시 상하수도사업소,주유소 습격사건 2,2009,K10895,고양시 먹는물수질관리센터,,KMDb,,경기도,고양시,경기도 고양시 덕양구 주교동 601,경기도 고양시 덕양구 고양시청로 11,37.6574977,126.8324828
K10456-A-014,GG-P-0212,경기콘텐츠진흥원,백야행 - 하얀 어둠 속을 걷다,2009,K10456,고양시 문화콘텐츠진흥원,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/10456,경기도,고양시,경기도 고양시 일산동구 장항동 869,경기도 고양시 일산동구 백마로 195,37.6555343,126.7704888
K06060-A-004,JB-P-0027,고창읍성,황산벌,2003,K06060,고창 모양산성,,KMDb,,전라북도,고창군,전라북도 고창군 고창읍 읍내리 산9,,35.4294272,126.7046503
K15312-A-001,SU-P-1695,서울특별시 마포구 창전동,문영,2015,K15312,골목길,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15312,서울특별시,마포구,서울특별시 마포구 창전동,,37.5501124,126.9309867
K14971-A-027,DJ-P-0018,곰에스프레소 본점,탐정: 더 비기닝,2015,K14971,곰로스팅팩토리. 영화에 나오는 카페,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/14971,대전광역시,유성구,대전광역시 유성구 봉명동 1052-8,대전광역시 유성구 봉명서로 15,36.3436947,127.3413371
K16048-A-019,GJ-P-0033,광주체력단련장 골프장,조작된 도시,2017,K16048,공군제1전투비행단에서 촬영,,KMDb,,광주광역시,광산구,광주광역시 광산구 황룡동 1,,35.1163508,126.7907043
K14737-A-037,BS-P-0167,대저생태공원,극비수사,2015,K14737,공길용(김윤석)이 밤중에 유괴범의 차량을 자전거로 쫓는 장면,공길용(김윤석),KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/14737,부산광역시,강서구,부산광역시 강서구 대저1동 1-34,,35.1985454,128.9723095
K14313-A-009,SU-P-0963,마포시장(구 공덕동 경찰서 세트장),왓니껴,2014,K14313,공덕 폴리스 스튜디오,,KMDb,,서울특별시,마포구,서울특별시 마포구 공덕동 256-30,서울특별시 마포구 만리재로 23,37.5448273,126.9538201
K14316-A-006,SU-P-0963,마포시장(구 공덕 폴리스 스튜디오),피해자들,2014,K14316,"공덕 폴리스 스튜디오(구 공덕동 경찰서 세트장) 3층에 위치, 현재는 없는 것으로 보임",,KMDb,,서울특별시,마포구,서울특별시 마포구 공덕동 256-30,서울특별시 마포구 만리재로 23,37.5448273,126.9538201
K14481-A-002,SU-P-0963,마포시장(구 공덕 폴리스 스튜디오),어느 날 첫사랑이 쳐 들어왔다,2014,K14481,"공덕 폴리스 스튜디오(구 공덕동 경찰서 세트장) 3층에 위치, 현재는 없는 것으로 보임",,KMDb,,서울특별시,마포구,서울특별시 마포구 공덕동 256-30,서울특별시 마포구 만리재로 23,37.5448273,126.9538201
K03179-A-006,SU-P-1332,삼일빌딩,화려한 외출,1977,K03179,공도희(윤정희)의 사무실이 있는 빌딩,공도희(윤정희),KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/03179,서울특별시,종로구,서울특별시 종로구 관철동 10-2,서울특별시 종로구 청계천로 85,37.5686439,126.987141
K16503-A-015,SU-P-0595,누리꿈스퀘어,반드시 잡는다,2017,K16503,공동제작센터 이러닝스튜디오,,KMDb,,서울특별시,마포구,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396,37.5794825,126.8898561
K15008-A-043,SU-P-1266,비봉휴게소,더 폰,2015,K15008,공사중,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15008,서울특별시,종로구,서울특별시 종로구 구기동 207,서울특별시 종로구 비봉길 96,37.6164712,126.9541424
K14580-A-010,SU-P-0956,마포구청,뷰티 인사이드,2015,K14580,공원녹지과,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/14580,서울특별시,마포구,서울특별시 마포구 성산동 370,서울특별시 마포구 월드컵로 212,37.5658546,126.9009476
K20477-A-018,SU-P-0956,마포구청,가장 보통의 연애,2019,K20477,공원녹지과,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/20477,서울특별시,마포구,서울특별시 마포구 성산동 370,서울특별시 마포구 월드컵로 212,37.5658546,126.9009476
K13804-A-003,US-P-0007,보람요양병원(구 남울산 보람병원),친구2,2013,K13804,과거 남울산보람병원은 현재 보람요양병원 으로 바뀜,,KMDb,,울산광역시,울주군,울산광역시 울주군 온양읍 동상리 555-2,울산광역시 울주군 온양읍 덕남로 233,35.4223543,129.2984748
K13804-A-011,US-P-0004,동신Self주유소(구 울산 동신주유소),친구2,2013,K13804,과거 동신주유소는 현재 동신self주유소로 바뀜,,KMDb,,울산광역시,남구,울산광역시 남구 삼산동 1505-1,울산광역시 남구 월평로 201,35.5463012,129.3267942
K13309-A-005,CB-P-0202,한국차문화박물관(구 제천문화예술학교),48 미터,2012,K13309,과거 제천문화예술학교로 이용되었으나 현재는 폐교 상태,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13309,충청북도,제천시,충청북도 제천시 봉양읍 마곡리 540,충청북도 제천시 봉양읍 국사봉로 741,37.0898482,128.1149285
K13825-A-003,GN-P-0046,경상남도청 서부청사(구 진주의료원),감기,2013,K13825,과거 진주의료원은 폐업을 하였고 현재 그 위치에는 경남도청서부청사가 있다,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13825,경상남도,진주시,경상남도 진주시 초전동 348-2,경상남도 진주시 월아산로 2026,35.2139704,128.1223398
K15008-A-005,SU-P-3304,한국정보화진흥원 부지,더 폰,2015,K15008,과거 한국정보화진흥원 부지로 현재는 등촌동 어울림플라자 착공 중,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15008,서울특별시,강서구,서울특별시 강서구 등촌1동 645-11,서울특별시 강서구 공항대로 489,37.5535229,126.8613705
K13956-A-012,SU-P-0011,59쌀피자 혜화점,어떤 시선,2012,K13956,과거에 59쌀피자 혜화점으로 운영되었으나 현재는 폐업한 것으로 보임,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13956,서울특별시,종로구,서울특별시 종로구 혜화동 74-36,서울특별시 종로구 혜화로 14,37.5867768,127.0003013
K13956-A-007,SU-P-2619,은평뉴타운 구파발(구 NH농협은행 은평뉴타운지점),어떤 시선,2012,K13956,과거에 NH농협은행 은평뉴타운지점으로 이용되었으나 현재는 폐업함,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13956,서울특별시,은평구,서울특별시 은평구 진관동 22,서울특별시 은평구 진관3로 67,37.6410305,126.9198512
K06204-A-002,SU-P-1333,삼정빌딩(구 SNG 21),인형사,2004,K06204,과거에 SNG21로 이용되었으나 현재는 폐업함,,KMDb,,서울특별시,강남구,서울특별시 강남구 삼성동 143-3,서울특별시 강남구 삼성로95길 33,37.5071459,127.0531667
K13421-A-004,SU-P-0009,523쿤스트독(구 갤러리 쿤스트독),명왕성,2012,K13421,과거에 갤러리 쿤스트독으로 이용되었으나 현재는 532쿤스트독 갤러리로 상호 변경하고 부산광역시 사상구로 이전함,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13421,서울특별시,종로구,서울특별시 종로구 창성동 122-9,서울특별시 종로구 자하문로12길 10-13,37.5796649,126.9727039
K05262-A-012,GG-P-0105,경기도 고양시 덕양구 화정동 공터 1,리베라메,2000,K05262,과거에 고양경찰서가 있었으나 없어짐,,KMDb,,경기도,고양시,경기도 고양시 덕양구 화정동 1009,경기도 고양시 덕양구 화중로 13,37.629401,126.8294445
K06203-A-004,SU-P-3459,홈플러스 중계점(구 까르푸 중계점),얼굴없는 미녀,2004,K06203,과거에 까르푸 중계점으로 이용되었으나 현재는 폐업함,,KMDb,,서울특별시,노원구,서울특별시 노원구 중계동 509-2,서울특별시 노원구 동일로204가길 12,37.6398573,127.068651
K13369-A-001,SU-P-2678,이화가(구 다정),누구의 딸도 아닌 해원,2012,K13369,과거에 다정으로 이용되었으나 현재는 폐업함,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/13369,서울특별시,종로구,서울특별시 종로구 안국동 75-5,서울특별시 종로구 북촌로1길 28,37.5773593,126.9842719
K06196-A-001,DJ-P-0083,대전신세계 아트앤사이언스(구 대전 꿈돌이랜드),내 남자의 로맨스,2004,K06196,과거에 대전 꿈돌이랜드가 있었으나 현재는 폐업함,,KMDb,,대전광역시,유성구,대전광역시 유성구 도룡동 3-1,대전광역시 유성구 엑스포로 1,36.3778109,127.3826319
K06192-A-003,SU-P-3288,한국시네마테크협의회(구 서울극장),그놈은 멋있었다,2004,K06192,과거에 서울극장이 있었으나 현재는 한국시네마테크협의회가 들어섬,,KMDb,,서울특별시,종로구,서울특별시 종로구 관수동 59-7,서울특별시 종로구 돈화문로 13,37.569801,126.9917891
K06203-A-010,GW-P-0307,수하산문화학교(구 수하산 알파인롯지 앤 클럽),얼굴없는 미녀,2004,K06203,과거에 수하산 알파인롯지 앤 클럽로 이용되었으나 폐업함. 2000년 초 해당 위치에 강원도 평창군 도암면 수하산문화학교(구 수하분교)를 건립함,,KMDb,,강원도,평창군,강원도 평창군 대관령면 수하리 65-1,강원도 평창군 대관령면 수하1길 16,37.6227036,128.7213379
